userId,Animal,Science,Sport,Book,Beauty,Play,History,Sea,Craft,Art,Car,Electronics,Game,Sightseeing,Plant,African,Health,Middle Eastern,Alcohol,Fancy,Drink,Australian,Asian,Fast Food,European,SeaFood,Latin American,American,Sweet
351,1.0,7.0,3.0,1.0,6.0,13.0,0.0,0.0,4.0,41.0,0.0,3.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,3.0,12.0,12.0,0.0,7.0,6.0,1.0
352,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,8.0,2.0,3.0
353,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,33.0,12.0,1.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,3.0,3.0,12.0,0.0,2.0,6.0,5.0
354,0.0,128.0,5.0,0.0,23.0,13.0,3.0,0.0,3.0,123.0,4.0,61.0,1.0,18.0,44.0,1.0,1.0,6.0,0.0,4.0,0.0,0.0,2.0,62.0,8.0,0.0,19.0,22.0,6.0
355,1.0,10.0,7.0,0.0,61.0,9.0,0.0,0.0,1.0,28.0,0.0,3.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,13.0,2.0,1.0,4.0,13.0,6.0
356,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,10.0,41.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,5.0,0.0,0.0
357,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,25.0,1.0
358,0.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,15.0,12.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,4.0,2.0
359,0.0,2.0,10.0,0.0,60.0,4.0,0.0,0.0,0.0,7.0,6.0,10.0,3.0,20.0,15.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,6.0,4.0,0.0,5.0,16.0,24.0
360,0.0,0.0,5.0,0.0,14.0,4.0,0.0,0.0,0.0,54.0,0.0,3.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,0.0,7.0,14.0,2.0,4.0,11.0,11.0
361,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,26.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,10.0,0.0,9.0,7.0,1.0
362,1.0,0.0,18.0,0.0,17.0,9.0,0.0,0.0,1.0,24.0,6.0,9.0,0.0,8.0,0.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,5.0,6.0,6.0,1.0,18.0,9.0,6.0
363,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,8.0,0.0,7.0,0.0,6.0
364,0.0,2.0,1.0,0.0,4.0,11.0,0.0,0.0,3.0,18.0,13.0,5.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,9.0,3.0
365,0.0,0.0,9.0,0.0,19.0,62.0,0.0,0.0,1.0,2.0,9.0,2.0,0.0,21.0,33.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,8.0,0.0,10.0,18.0,4.0
366,2.0,3.0,4.0,1.0,5.0,12.0,0.0,0.0,0.0,20.0,3.0,1.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,4.0,6.0,0.0,5.0,4.0,5.0
367,0.0,0.0,4.0,1.0,8.0,14.0,1.0,0.0,0.0,22.0,1.0,1.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,27.0,0.0,2.0,3.0,1.0
368,0.0,1.0,8.0,0.0,7.0,7.0,0.0,0.0,7.0,18.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,9.0,3.0,0.0,7.0,4.0,3.0
369,0.0,1.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,7.0,6.0,2.0
370,0.0,0.0,2.0,3.0,9.0,4.0,0.0,1.0,0.0,10.0,4.0,3.0,2.0,3.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,3.0,8.0,8.0,0.0,5.0,8.0,5.0
371,0.0,5.0,22.0,0.0,10.0,10.0,0.0,34.0,2.0,42.0,11.0,4.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,10.0,28.0
372,3.0,2.0,29.0,5.0,25.0,22.0,0.0,0.0,1.0,72.0,28.0,9.0,6.0,22.0,6.0,0.0,4.0,9.0,6.0,18.0,1.0,2.0,6.0,21.0,21.0,3.0,20.0,86.0,16.0
373,0.0,1.0,2.0,0.0,12.0,2.0,0.0,0.0,0.0,35.0,16.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,2.0,0.0,8.0,4.0,3.0
374,0.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,0.0,3.0,22.0,4.0
375,0.0,0.0,6.0,0.0,7.0,5.0,0.0,0.0,0.0,41.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,3.0
376,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0
377,1.0,0.0,16.0,0.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,13.0,6.0,2.0,1.0,0.0,2.0,3.0,0.0,5.0,2.0,1.0,0.0,2.0,6.0,0.0,9.0,9.0,5.0
378,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,14.0,1.0,0.0,2.0,32.0,0.0
379,1.0,3.0,6.0,0.0,5.0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,11.0,3.0,0.0,2.0,16.0,1.0
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0
381,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
382,0.0,2.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,3.0,1.0
383,0.0,4.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,3.0,1.0,10.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,6.0,4.0
384,0.0,1.0,11.0,0.0,13.0,44.0,0.0,0.0,0.0,40.0,51.0,3.0,0.0,133.0,7.0,0.0,3.0,14.0,1.0,9.0,0.0,0.0,2.0,68.0,101.0,0.0,16.0,38.0,6.0
385,0.0,0.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,29.0,2.0
386,0.0,16.0,1.0,0.0,20.0,5.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,23.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,10.0,3.0,3.0,0.0,7.0,35.0,1.0
387,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,23.0,17.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,14.0,3.0,0.0,3.0,6.0,2.0
388,1.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,11.0,9.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,6.0,3.0,1.0
389,0.0,1.0,5.0,0.0,14.0,2.0,0.0,0.0,1.0,11.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,5.0,3.0,0.0
390,3.0,1.0,5.0,0.0,7.0,1.0,1.0,1.0,7.0,32.0,16.0,3.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,8.0,0.0,7.0,13.0,8.0
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,8.0
392,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,5.0,4.0
393,1.0,0.0,1.0,0.0,28.0,3.0,0.0,0.0,0.0,1.0,28.0,1.0,0.0,7.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,16.0,1.0
394,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,1.0
395,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0
396,0.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,5.0,3.0,70.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,1.0,8.0,71.0
397,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,16.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,10.0,1.0
398,0.0,4.0,6.0,0.0,4.0,1.0,0.0,0.0,2.0,35.0,15.0,3.0,4.0,9.0,4.0,0.0,0.0,1.0,2.0,9.0,1.0,0.0,6.0,12.0,1.0,1.0,4.0,11.0,5.0
399,2.0,0.0,1.0,0.0,7.0,3.0,0.0,1.0,0.0,4.0,40.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,2.0,0.0
400,0.0,0.0,11.0,0.0,9.0,4.0,0.0,0.0,0.0,20.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,9.0,2.0,2.0
401,2.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,84.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,10.0,1.0,6.0,3.0,6.0
402,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0
403,0.0,4.0,5.0,0.0,10.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,6.0,0.0
404,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,4.0,5.0
405,0.0,0.0,8.0,0.0,10.0,5.0,0.0,0.0,1.0,23.0,7.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,10.0,7.0,6.0
406,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,2.0,30.0
407,0.0,1.0,6.0,2.0,21.0,0.0,0.0,0.0,0.0,22.0,4.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,14.0,2.0,0.0,3.0,2.0,4.0
408,0.0,1.0,5.0,0.0,34.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0
409,0.0,0.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,8.0,33.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,14.0,2.0,1.0,6.0,3.0,3.0
410,0.0,0.0,7.0,0.0,8.0,2.0,0.0,0.0,1.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,17.0,17.0,0.0,7.0,3.0,3.0
411,0.0,2.0,2.0,8.0,11.0,6.0,0.0,0.0,0.0,8.0,4.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,12.0,2.0,1.0,5.0,1.0,0.0
412,0.0,1.0,1.0,0.0,18.0,7.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,50.0,34.0,5.0
413,2.0,7.0,9.0,0.0,4.0,6.0,0.0,1.0,4.0,72.0,2.0,3.0,5.0,10.0,1.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,1.0,7.0,12.0,0.0,5.0,7.0,2.0
414,1.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,28.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,7.0,5.0,0.0,3.0,11.0,2.0
415,2.0,0.0,4.0,0.0,17.0,5.0,1.0,1.0,0.0,41.0,4.0,8.0,1.0,6.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,2.0,3.0,11.0,6.0
416,4.0,0.0,12.0,1.0,10.0,4.0,0.0,0.0,1.0,32.0,2.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,9.0,0.0,12.0,1.0,5.0
417,0.0,0.0,2.0,0.0,17.0,4.0,0.0,0.0,2.0,54.0,45.0,4.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,13.0,7.0,7.0
418,2.0,1.0,8.0,0.0,4.0,2.0,0.0,1.0,0.0,23.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0,7.0,0.0,4.0,1.0,6.0
419,0.0,0.0,2.0,0.0,17.0,1.0,0.0,1.0,7.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,5.0
420,3.0,0.0,2.0,0.0,9.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0
421,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,35.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,12.0,2.0,5.0
422,0.0,44.0,6.0,0.0,11.0,2.0,0.0,0.0,8.0,2.0,0.0,101.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,7.0,10.0,9.0
423,3.0,0.0,2.0,0.0,6.0,5.0,1.0,0.0,1.0,9.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,8.0,7.0,0.0
424,3.0,0.0,7.0,0.0,9.0,5.0,0.0,0.0,1.0,20.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,6.0,1.0,0.0,2.0,5.0,3.0,0.0,12.0,9.0,4.0
425,0.0,2.0,65.0,0.0,15.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,173.0,26.0
426,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,0.0
427,0.0,0.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,34.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,8.0,3.0,13.0,19.0,4.0
428,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,11.0,9.0,1.0,0.0,4.0,1.0,1.0
429,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,4.0,0.0
430,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,2.0,1.0
431,0.0,5.0,2.0,0.0,18.0,1.0,0.0,0.0,0.0,31.0,21.0,2.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,8.0,6.0,0.0,7.0,24.0,4.0
432,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0
433,0.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,5.0,3.0,6.0
434,0.0,1.0,12.0,0.0,9.0,4.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,0.0
435,0.0,0.0,4.0,0.0,12.0,3.0,2.0,0.0,3.0,3.0,0.0,9.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,11.0,3.0,0.0,0.0,11.0,2.0
436,0.0,3.0,0.0,0.0,16.0,2.0,24.0,0.0,4.0,13.0,9.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0
437,2.0,0.0,6.0,1.0,7.0,8.0,0.0,2.0,0.0,20.0,10.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,5.0,15.0,0.0,3.0,3.0,0.0
438,0.0,0.0,3.0,0.0,65.0,12.0,0.0,0.0,0.0,6.0,1.0,17.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,12.0,7.0,5.0,0.0,2.0,6.0,0.0
439,0.0,5.0,7.0,0.0,42.0,7.0,0.0,0.0,1.0,0.0,2.0,35.0,1.0,58.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,5.0,8.0,3.0,0.0,7.0,29.0,7.0
440,0.0,0.0,11.0,5.0,4.0,11.0,0.0,0.0,0.0,48.0,34.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,2.0,3.0,4.0,0.0,9.0,32.0,7.0
441,0.0,0.0,8.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,2.0
442,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,37.0,15.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,0.0,2.0
443,0.0,1.0,2.0,2.0,16.0,3.0,3.0,0.0,1.0,126.0,3.0,4.0,1.0,73.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,5.0,0.0,3.0,12.0,37.0
444,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,2.0,0.0,28.0,24.0,2.0
445,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,22.0,7.0,3.0,8.0,0.0,286.0,22.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,67.0,32.0,0.0,4.0,128.0,5.0
446,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0
447,0.0,4.0,1.0,0.0,16.0,7.0,0.0,0.0,0.0,1.0,32.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0
448,0.0,0.0,8.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,5.0,21.0,0.0,21.0,12.0,18.0
449,2.0,0.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,4.0,0.0,8.0,5.0,15.0
450,0.0,2.0,3.0,0.0,9.0,4.0,3.0,0.0,2.0,12.0,21.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,15.0,6.0,0.0,11.0,6.0,2.0
451,0.0,0.0,1.0,0.0,8.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,11.0
452,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,21.0,0.0
453,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
454,0.0,0.0,2.0,0.0,15.0,1.0,1.0,0.0,0.0,16.0,2.0,4.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,8.0,5.0,0.0,9.0,24.0,4.0
455,0.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,2.0,0.0,4.0,2.0,1.0
456,0.0,1.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,16.0,29.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,0.0,2.0,3.0,2.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
458,1.0,1.0,13.0,0.0,15.0,37.0,0.0,2.0,1.0,26.0,16.0,53.0,10.0,33.0,3.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,3.0,3.0,2.0,1.0,7.0,40.0,60.0
459,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0
460,0.0,0.0,7.0,1.0,3.0,2.0,0.0,0.0,3.0,20.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,11.0,1.0,16.0,11.0,2.0
461,7.0,4.0,4.0,0.0,29.0,14.0,0.0,0.0,2.0,28.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,7.0,3.0,0.0,6.0,58.0,2.0
462,0.0,0.0,3.0,0.0,33.0,1.0,0.0,0.0,2.0,9.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,3.0,0.0,10.0,4.0,1.0
463,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,43.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,3.0,3.0,3.0
464,0.0,0.0,13.0,1.0,8.0,2.0,0.0,1.0,2.0,8.0,10.0,11.0,0.0,14.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,4.0,9.0,10.0,3.0,11.0,3.0,6.0
465,0.0,0.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,16.0,47.0,4.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,8.0,2.0,8.0,9.0,2.0
466,0.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0,1.0,11.0,11.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,9.0,1.0,7.0,1.0,0.0
467,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0
